id,provider,category,purpose,service,display_name,url,service_status,aliases
azure-azure-advisor,Azure,Lifecycle: 10. Observability & Cost Governance,"Monitoring, centralized logging, distributed tracing, metrics, and spend optimization",Azure Advisor,Azure Advisor,https://learn.microsoft.com/en-us/azure/azure-advisor/,active,
aws-application-migration-service,AWS,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Application Migration Service (MGN),Application Migration Service (MGN),https://docs.aws.amazon.com/application-migration-service/,active,
aws-database-migration-service,AWS,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Database Migration Service (DMS),Database Migration Service (DMS),https://docs.aws.amazon.com/database-migration-service/,active,
aws-snow-family,AWS,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Snow Family,Snow Family,https://docs.aws.amazon.com/snow-family/,active,
aws-datasync,AWS,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",DataSync,DataSync,https://docs.aws.amazon.com/datasync/,active,
google-cloud-migrate-to-virtual-machines,Google Cloud,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Migrate to Virtual Machines,Migrate to Virtual Machines,https://cloud.google.com/migrate-to-virtual-machines/docs,active,
google-cloud-database-migration-service,Google Cloud,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Database Migration Service,Database Migration Service,https://cloud.google.com/database-migration-service/docs,active,
google-cloud-transfer-appliance,Google Cloud,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Transfer Appliance,Transfer Appliance,https://cloud.google.com/transfer-appliance/docs,active,
google-cloud-storage-transfer-service,Google Cloud,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Storage Transfer Service,Storage Transfer Service,https://cloud.google.com/storage-transfer-service/docs,active,
azure-azure-migrate,Azure,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Azure Migrate,Azure Migrate,https://learn.microsoft.com/en-us/azure/azure-migrate/,active,
azure-azure-database-migration-service,Azure,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Azure Database Migration Service,Azure Database Migration Service,https://learn.microsoft.com/en-us/azure/azure-database-migration-service/,active,
azure-data-box,Azure,Lifecycle: 11. Workload & Data Migration,"Server migration, database transfer, and high-capacity appliances",Data Box,Data Box,https://learn.microsoft.com/en-us/azure/data-box/,active,
aws-ec2-auto-scaling,AWS,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",EC2 Auto Scaling,EC2 Auto Scaling,https://docs.aws.amazon.com/ec2-auto-scaling/,active,
aws-spot-instances,AWS,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Spot Instances,Spot Instances,https://docs.aws.amazon.com/spot-instances/,active,
aws-savings-plans,AWS,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Savings Plans,Savings Plans,https://docs.aws.amazon.com/savings-plans/,active,
aws-compute-optimizer,AWS,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Compute Optimizer,Compute Optimizer,https://docs.aws.amazon.com/compute-optimizer/,active,
google-cloud-managed-instance-groups,Google Cloud,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Managed Instance Groups,Managed Instance Groups,https://cloud.google.com/managed-instance-groups/docs,active,
google-cloud-spot-vms,Google Cloud,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Spot VMs,Spot VMs,https://cloud.google.com/spot-vms/docs,active,
google-cloud-committed-use-discounts,Google Cloud,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Committed Use Discounts (CUD),Committed Use Discounts (CUD),https://cloud.google.com/committed-use-discounts/docs,active,
azure-virtual-machine-scale-sets,Azure,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Virtual Machine Scale Sets,Virtual Machine Scale Sets,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/,active,
azure-azure-spot-vms,Azure,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Azure Spot VMs,Azure Spot VMs,https://learn.microsoft.com/en-us/azure/azure-spot-vms/,active,
azure-azure-reservations,Azure,Lifecycle: 12. Scaling & Resource Optimization,"Auto-scaling groups, spot/preemptible instances, and commitment discounts",Azure Reservations,Azure Reservations,https://learn.microsoft.com/en-us/azure/azure-reservations/,active,
aws-aws-backup,AWS,Lifecycle: 13. Disaster Recovery & Backup,"Centralized backups, cross-region replication, and continuous disaster recovery",AWS Backup,AWS Backup,https://docs.aws.amazon.com/aws-backup/,active,
aws-elastic-disaster-recovery,AWS,Lifecycle: 13. Disaster Recovery & Backup,"Centralized backups, cross-region replication, and continuous disaster recovery",Elastic Disaster Recovery (EDR),Elastic Disaster Recovery (EDR),https://docs.aws.amazon.com/elastic-disaster-recovery/,active,
google-cloud-backup-and-dr-service,Google Cloud,Lifecycle: 13. Disaster Recovery & Backup,"Centralized backups, cross-region replication, and continuous disaster recovery",Backup and DR Service,Backup and DR Service,https://cloud.google.com/backup-and-dr-service/docs,active,
azure-azure-backup,Azure,Lifecycle: 13. Disaster Recovery & Backup,"Centralized backups, cross-region replication, and continuous disaster recovery",Azure Backup,Azure Backup,https://learn.microsoft.com/en-us/azure/azure-backup/,active,
azure-azure-site-recovery,Azure,Lifecycle: 13. Disaster Recovery & Backup,"Centralized backups, cross-region replication, and continuous disaster recovery",Azure Site Recovery (ASR),Azure Site Recovery (ASR),https://learn.microsoft.com/en-us/azure/azure-site-recovery/,active,
aws-cloudformation-stack-deletion,AWS,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",CloudFormation stack deletion,CloudFormation stack deletion,https://docs.aws.amazon.com/cloudformation-stack-deletion/,active,
aws-s3-lifecycle-rules,AWS,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",S3 Lifecycle rules,S3 Lifecycle rules,https://docs.aws.amazon.com/s3-lifecycle-rules/,active,
aws-aws-organizations-account-closure,AWS,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",AWS Organizations account closure,AWS Organizations account closure,https://docs.aws.amazon.com/aws-organizations-account-closure/,active,
google-cloud-infrastructure-manager-teardown,Google Cloud,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",Infrastructure Manager teardown,Infrastructure Manager teardown,https://cloud.google.com/infrastructure-manager-teardown/docs,active,
google-cloud-cloud-storage-lifecycle-management,Google Cloud,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",Cloud Storage Lifecycle Management,Cloud Storage Lifecycle Management,https://cloud.google.com/cloud-storage-lifecycle-management/docs,active,
google-cloud-resource-manager-project-deletion,Google Cloud,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",Resource Manager project deletion,Resource Manager project deletion,https://cloud.google.com/resource-manager-project-deletion/docs,active,
azure-arm,Azure,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",ARM,ARM,https://learn.microsoft.com/en-us/azure/arm/,active,
azure-bicep-template-deletion,Azure,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",Bicep template deletion,Bicep template deletion,https://learn.microsoft.com/en-us/azure/bicep-template-deletion/,active,
azure-blob-storage-lifecycle-management,Azure,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",Blob Storage lifecycle management,Blob Storage lifecycle management,https://learn.microsoft.com/en-us/azure/blob-storage-lifecycle-management/,active,
azure-subscription-cancellation,Azure,Lifecycle: 14. Decommissioning & Resource Teardown,"Infrastructure teardown, lifecycle storage purging, and tenant termination",Subscription cancellation,Subscription cancellation,https://learn.microsoft.com/en-us/azure/subscription-cancellation/,active,
aws-ec2,AWS,1. Compute,Virtual machines,EC2,EC2,https://docs.aws.amazon.com/ec2/,active,
google-cloud-compute-engine,Google Cloud,1. Compute,Virtual machines,Compute Engine,Compute Engine,https://cloud.google.com/compute-engine/docs,active,
azure-virtual-machines,Azure,1. Compute,Virtual machines,Virtual Machines,Virtual Machines,https://learn.microsoft.com/en-us/azure/virtual-machines/,active,
aws-ec2-auto-scaling,AWS,1. Compute,Auto-scaling groups,EC2 Auto Scaling,EC2 Auto Scaling,https://docs.aws.amazon.com/ec2-auto-scaling/,active,
google-cloud-managed-instance-groups,Google Cloud,1. Compute,Auto-scaling groups,Managed Instance Groups,Managed Instance Groups,https://cloud.google.com/managed-instance-groups/docs,active,
azure-virtual-machine-scale-sets,Azure,1. Compute,Auto-scaling groups,Virtual Machine Scale Sets,Virtual Machine Scale Sets,https://learn.microsoft.com/en-us/azure/virtual-machine-scale-sets/,active,
aws-lambda,AWS,1. Compute,Function-as-a-Service,Lambda (incl. Lambda Managed Instances),Lambda (incl. Lambda Managed Instances),https://docs.aws.amazon.com/lambda/,active,
google-cloud-cloud-functions,Google Cloud,1. Compute,Function-as-a-Service,Cloud Functions (Gen 2),Cloud Functions (Gen 2),https://cloud.google.com/cloud-functions/docs,active,
azure-azure-functions,Azure,1. Compute,Function-as-a-Service,Azure Functions,Azure Functions,https://learn.microsoft.com/en-us/azure/azure-functions/,active,
aws-app-runner,AWS,1. Compute,Managed container runtime,App Runner,App Runner,https://docs.aws.amazon.com/app-runner/,active,
aws-fargate,AWS,1. Compute,Managed container runtime,Fargate,Fargate,https://docs.aws.amazon.com/fargate/,active,
google-cloud-cloud-run,Google Cloud,1. Compute,Managed container runtime,Cloud Run,Cloud Run,https://cloud.google.com/cloud-run/docs,active,
azure-container-apps,Azure,1. Compute,Managed container runtime,Container Apps,Container Apps,https://learn.microsoft.com/en-us/azure/container-apps/,active,
aws-aws-batch,AWS,1. Compute,Batch computing,AWS Batch,AWS Batch,https://docs.aws.amazon.com/aws-batch/,active,
google-cloud-batch,Google Cloud,1. Compute,Batch computing,Batch,Batch,https://cloud.google.com/batch/docs,active,
azure-azure-batch,Azure,1. Compute,Batch computing,Azure Batch,Azure Batch,https://learn.microsoft.com/en-us/azure/azure-batch/,active,
aws-ec2-bare-metal,AWS,1. Compute,Bare metal servers,EC2 Bare Metal,EC2 Bare Metal,https://docs.aws.amazon.com/ec2-bare-metal/,active,
aws-outposts,AWS,1. Compute,Bare metal servers,Outposts,Outposts,https://docs.aws.amazon.com/outposts/,active,
google-cloud-bare-metal-solution,Google Cloud,1. Compute,Bare metal servers,Bare Metal Solution,Bare Metal Solution,https://cloud.google.com/bare-metal-solution/docs,active,
azure-azure-dedicated-host,Azure,1. Compute,Bare metal servers,Azure Dedicated Host,Azure Dedicated Host,https://learn.microsoft.com/en-us/azure/azure-dedicated-host/,active,
aws-vmware-cloud-on-aws,AWS,1. Compute,VMware on cloud,VMware Cloud on AWS,VMware Cloud on AWS,https://docs.aws.amazon.com/vmware-cloud-on-aws/,active,
google-cloud-google-cloud-vmware-engine,Google Cloud,1. Compute,VMware on cloud,Google Cloud VMware Engine,Google Cloud VMware Engine,https://cloud.google.com/google-cloud-vmware-engine/docs,active,
azure-azure-vmware-solution,Azure,1. Compute,VMware on cloud,Azure VMware Solution,Azure VMware Solution,https://learn.microsoft.com/en-us/azure/azure-vmware-solution/,active,
aws-parallelcluster,AWS,1. Compute,High-performance computing,ParallelCluster,ParallelCluster,https://docs.aws.amazon.com/parallelcluster/,active,
google-cloud-cloud-hpc-toolkit,Google Cloud,1. Compute,High-performance computing,Cloud HPC Toolkit,Cloud HPC Toolkit,https://cloud.google.com/cloud-hpc-toolkit/docs,active,
azure-cyclecloud,Azure,1. Compute,High-performance computing,CycleCloud,CycleCloud,https://learn.microsoft.com/en-us/azure/cyclecloud/,active,
azure-azure-hpc-cache,Azure,1. Compute,High-performance computing,Azure HPC Cache,Azure HPC Cache,https://learn.microsoft.com/en-us/azure/azure-hpc-cache/,active,
aws-wavelength,AWS,1. Compute,Edge / telco compute,Wavelength,Wavelength,https://docs.aws.amazon.com/wavelength/,active,
aws-local-zones,AWS,1. Compute,Edge / telco compute,Local Zones,Local Zones,https://docs.aws.amazon.com/local-zones/,active,
google-cloud-google-distributed-cloud-edge,Google Cloud,1. Compute,Edge / telco compute,Google Distributed Cloud Edge,Google Distributed Cloud Edge,https://cloud.google.com/google-distributed-cloud-edge/docs,active,
